User_Login,User_Code,Up_To_Semester,Term_ID,Major_ID,Campus,Value,Total_Grade,Total_Credit,Average_Grade
manhdxph35470,PH35470,2,50,33,ph,1,247.3,33,7.49394
kienndph35472,PH35472,2,50,28,ph,1,187.5,26,7.21154
ducnvph35473,PH35473,1,50,34,ph,1,90.0,12,7.50000
thiennqph35476,PH35476,2,50,28,ph,1,91.2,12,7.60000
hungnxph35478,PH35478,2,50,33,ph,1,198.0,27,7.33333
trungntph35482,PH35482,2,50,28,ph,1,170.2,23,7.40000
hoanglvph35486,PH35486,2,50,33,ph,1,197.3,30,6.57667
hieudtph35488,PH35488,2,50,28,ph,1,252.2,29,8.69655
duybtph35491,PH35491,2,50,33,ph,1,195.7,29,6.74828
longntph35495,PH35495,2,50,33,ph,1,205.5,26,7.90385
duongptph35496,PH35496,2,50,33,ph,1,166.8,23,7.25217
duonghmph35501,PH35501,2,50,33,ph,1,215.6,29,7.43448
nhattvph35505,PH35505,2,50,33,ph,1,243.2,29,8.38621
dongnhph35506,PH35506,2,50,28,ph,1,192.7,26,7.41154
hungnmph35516,PH35516,2,50,34,ph,1,229.5,27,8.50000
anhntlph35520,PH35520,2,50,34,ph,1,239.1,27,8.85556
thanhlvph35525,PH35525,2,50,34,ph,1,232.8,27,8.62222
nhunghhph35526,PH35526,2,50,33,ph,1,172.8,23,7.51304
quantmph35528,PH35528,2,50,33,ph,1,231.0,27,8.55556
cuongdmph35532,PH35532,2,50,28,ph,1,161.7,23,7.03043
minhvtph35533,PH35533,2,50,28,ph,1,223.9,29,7.72069
taitbtph35535,PH35535,2,50,33,ph,1,293.8,33,8.90303
thinhttph35537,PH35537,2,50,33,ph,1,243.4,29,8.39310
hungnvph35544,PH35544,2,50,33,ph,1,240.3,29,8.28621
duypvph35546,PH35546,2,50,30,ph,1,226.3,33,6.85758
toantqph35547,PH35547,2,50,28,ph,1,175.3,23,7.62174
thangdcph35548,PH35548,2,50,33,ph,1,189.2,26,7.27692
duyetpcph35550,PH35550,2,50,33,ph,1,226.1,29,7.79655
phucdhmph35551,PH35551,2,50,28,ph,1,253.7,29,8.74828
ngocdlph35553,PH35553,2,50,33,ph,1,191.3,23,8.31739
ninhvqph35556,PH35556,2,50,30,ph,1,225.6,30,7.52000
hieunmph35559,PH35559,2,50,33,ph,1,66.3,9,7.36667
nguyenhtph35565,PH35565,2,50,33,ph,1,211.8,29,7.30345
anhntph35568,PH35568,2,50,33,ph,1,228.5,29,7.87931
hoangnvph35571,PH35571,2,50,28,ph,1,154.9,24,6.45417
hieuntph35573,PH35573,2,50,30,ph,1,257.5,33,7.80303
hungdvph35577,PH35577,2,50,30,ph,1,199.6,27,7.39259
hieubvph35580,PH35580,2,50,28,ph,1,118.1,17,6.94706
dungtnph35582,PH35582,2,50,33,ph,1,177.9,24,7.41250
thanhnvph35591,PH35591,2,50,33,ph,1,206.1,26,7.92692
hanqph35593,PH35593,2,50,34,ph,1,126.9,15,8.46000
quangnvph35594,PH35594,2,50,33,ph,1,224.2,30,7.47333
anhlvnph35596,PH35596,2,50,33,ph,1,128.8,17,7.57647
giapdmph35599,PH35599,2,50,33,ph,1,191.7,26,7.37308
phongntph35607,PH35607,2,50,33,ph,1,249.7,29,8.61034
vinhpvph35608,PH35608,2,50,33,ph,1,184.2,26,7.08462
thuyqnph35609,PH35609,2,50,30,ph,1,287.5,33,8.71212
vinhdvph35610,PH35610,2,50,30,ph,1,142.7,21,6.79524
quyetvvph35615,PH35615,2,50,30,ph,1,234.5,33,7.10606
minhnnph35627,PH35627,2,50,33,ph,1,147.7,20,7.38500
loannttph35628,PH35628,2,50,34,ph,1,217.2,27,8.04444
longltph35631,PH35631,2,50,30,ph,1,184.7,27,6.84074
manhldph35634,PH35634,2,50,33,ph,1,126.2,17,7.42353
kienptph35645,PH35645,2,50,33,ph,1,259.7,33,7.86970
khiemcgph35648,PH35648,2,50,30,ph,1,192.1,23,8.35217
anhknhph35650,PH35650,2,50,28,ph,1,256.2,29,8.83448
quangdmph35651,PH35651,2,50,28,ph,1,246.0,29,8.48276
datntph35652,PH35652,2,50,28,ph,1,206.7,26,7.95000
tailtph35654,PH35654,2,50,30,ph,1,212.4,30,7.08000
linhttkph35655,PH35655,2,50,33,ph,1,235.7,30,7.85667
hieutqph35657,PH35657,2,50,33,ph,1,204.7,29,7.05862
hungvlph35661,PH35661,2,50,33,ph,1,187.5,26,7.21154
trangptph35662,PH35662,2,50,33,ph,1,250.7,29,8.64483
hieudxph35663,PH35663,2,50,28,ph,1,197.1,29,6.79655
quyendtph35664,PH35664,2,50,34,ph,1,219.9,27,8.14444
anhntph35665,PH35665,2,50,33,ph,1,250.7,33,7.59697
haindph35668,PH35668,2,50,33,ph,1,171.9,24,7.16250
khanhnnph35676,PH35676,2,50,33,ph,1,216.9,24,9.03750
thinhnhph35682,PH35682,2,50,30,ph,1,150.5,21,7.16667
loinvph35683,PH35683,2,50,33,ph,1,134.1,20,6.70500
manhnhph35686,PH35686,2,50,28,ph,1,219.6,27,8.13333
hoangtaph35687,PH35687,2,50,28,ph,1,211.8,27,7.84444
khuongndph35694,PH35694,2,50,33,ph,1,203.6,27,7.54074
luatdcph35698,PH35698,2,51,30,ph,1,256.9,31,8.28710
hunghnph35702,PH35702,2,50,28,ph,1,212.0,26,8.15385
manhdtph35707,PH35707,2,50,33,ph,1,79.5,12,6.62500
hungnmph35710,PH35710,2,50,30,ph,1,166.7,24,6.94583
phucvhph35712,PH35712,2,50,33,ph,1,241.9,29,8.34138
phuctdph35713,PH35713,2,50,33,ph,1,210.5,29,7.25862
hieupvph35717,PH35717,2,50,28,ph,1,90.6,13,6.96923
vutmph35719,PH35719,2,50,33,ph,1,132.8,20,6.64000
hoandhph35725,PH35725,2,50,34,ph,1,234.0,27,8.66667
truongnvph35726,PH35726,2,50,33,ph,1,258.5,33,7.83333
hungnhph35727,PH35727,2,50,34,ph,1,161.4,21,7.68571
thuatntph35729,PH35729,2,50,28,ph,1,253.8,33,7.69091
hiepddph35730,PH35730,2,50,33,ph,1,210.5,26,8.09615
longhvph35733,PH35733,2,50,28,ph,1,225.7,31,7.28065
phuhxph35735,PH35735,2,50,33,ph,1,75.3,11,6.84545
huynqph35737,PH35737,2,50,33,ph,1,165.1,20,8.25500
hiepdtph35746,PH35746,2,55,28,ph,1,185.9,28,6.63929
locntph35747,PH35747,2,50,33,ph,1,232.8,27,8.62222
phongdxph35748,PH35748,2,50,28,ph,1,247.6,29,8.53793
thinhpxph35751,PH35751,2,50,28,ph,1,102.3,14,7.30714
dungbhph35753,PH35753,2,50,28,ph,1,259.6,29,8.95172
daitmhph35759,PH35759,2,50,33,ph,1,161.4,24,6.72500
luongtnph35760,PH35760,2,50,28,ph,1,171.3,24,7.13750
hieudtph35761,PH35761,2,50,30,ph,1,244.5,33,7.40909
chuhdph35763,PH35763,2,50,28,ph,1,227.0,29,7.82759
dungndph35764,PH35764,2,50,33,ph,1,253.7,33,7.68788
chinhpnph35765,PH35765,2,50,33,ph,1,70.2,9,7.80000
daohvph35768,PH35768,2,50,30,ph,1,280.3,33,8.49394
phuongdnph35775,PH35775,1,50,33,ph,1,21.3,3,7.10000
anhlqph35776,PH35776,2,50,33,ph,1,244.1,29,8.41724
haonxph35777,PH35777,2,50,28,ph,1,103.8,15,6.92000
luanntph35778,PH35778,2,50,34,ph,1,65.0,10,6.50000
quybgph35784,PH35784,1,50,33,ph,1,46.8,6,7.80000
duykvph35787,PH35787,2,50,28,ph,1,162.2,23,7.05217
truongtxph35788,PH35788,2,50,28,ph,1,202.2,24,8.42500
thaipdph35789,PH35789,2,50,33,ph,1,137.1,18,7.61667
trongnvph35790,PH35790,2,50,28,ph,1,235.8,29,8.13103
tuyenntph35791,PH35791,2,50,33,ph,1,79.4,11,7.21818
khanhvdph35794,PH35794,2,50,33,ph,1,128.6,19,6.76842
kienbvph35796,PH35796,2,50,34,ph,1,214.8,27,7.95556
giapdnph35799,PH35799,2,50,33,ph,1,258.4,29,8.91034
thanhbtph35801,PH35801,2,50,34,ph,1,211.5,27,7.83333
linhtnph35805,PH35805,2,50,33,ph,1,168.4,23,7.32174
vietntph35806,PH35806,2,50,33,ph,1,207.8,26,7.99231
thinhtdph35816,PH35816,2,50,28,ph,1,150.8,20,7.54000
truonghvph35818,PH35818,2,50,30,ph,1,223.8,30,7.46000
tuanpaph35819,PH35819,2,50,28,ph,1,268.0,33,8.12121
tuantvph35821,PH35821,2,50,33,ph,1,207.5,26,7.98077
ductvph35826,PH35826,2,50,34,ph,1,207.9,27,7.70000
giangvtph35829,PH35829,2,50,33,ph,1,211.0,26,8.11538
hieunmph35831,PH35831,2,50,33,ph,1,221.4,27,8.20000
phongnvph35833,PH35833,2,50,33,ph,1,159.7,20,7.98500
longkhph35837,PH35837,2,50,28,ph,1,232.6,29,8.02069
longndph35841,PH35841,2,50,33,ph,1,221.8,29,7.64828
quandmph35842,PH35842,2,50,28,ph,1,216.1,29,7.45172
vietltph35844,PH35844,2,50,28,ph,1,188.5,26,7.25000
duonghvph35853,PH35853,2,50,33,ph,1,185.8,26,7.14615
antxph35857,PH35857,2,50,28,ph,1,228.5,26,8.78846
hoaptph35859,PH35859,2,50,34,ph,1,228.9,27,8.47778
tiennhph35860,PH35860,2,50,33,ph,1,224.6,29,7.74483
datbdph35862,PH35862,2,50,33,ph,1,241.0,29,8.31034
hoangdhph35867,PH35867,2,50,33,ph,1,187.0,26,7.19231
phongnvph35869,PH35869,2,50,28,ph,1,235.6,30,7.85333
hungnsph35874,PH35874,2,50,33,ph,1,134.0,20,6.70000
quanlvph35876,PH35876,2,50,28,ph,1,254.9,33,7.72424
anhdtph35877,PH35877,2,50,28,ph,1,102.2,16,6.38750
oanhnpph35886,PH35886,2,50,33,ph,1,254.6,33,7.71515
duytvph35888,PH35888,2,50,28,ph,1,145.1,20,7.25500
ducnhph35901,PH35901,2,50,33,ph,1,210.1,29,7.24483
huypqph35903,PH35903,2,50,33,ph,1,231.3,33,7.00909
luctcph35904,PH35904,2,50,28,ph,1,235.2,27,8.71111
tannhph35905,PH35905,2,50,28,ph,1,217.5,27,8.05556
cuongnbph35909,PH35909,2,50,28,ph,1,242.4,27,8.97778
kienntph35910,PH35910,2,50,33,ph,1,86.7,13,6.66923
namnpph35911,PH35911,2,50,33,ph,1,122.3,17,7.19412
tamnmph35915,PH35915,2,50,33,ph,1,253.9,29,8.75517
huytdqph35921,PH35921,1,50,33,ph,1,63.6,9,7.06667
hungknph35923,PH35923,2,50,28,ph,1,182.7,24,7.61250
datntph35925,PH35925,2,50,30,ph,1,257.7,30,8.59000
truongndqph35932,PH35932,2,50,28,ph,1,245.8,29,8.47586
tulvph35934,PH35934,2,50,33,ph,1,246.2,33,7.46061
minhvtph35936,PH35936,2,50,28,ph,1,100.8,13,7.75385
minhnvph35938,PH35938,2,50,28,ph,1,204.3,24,8.51250
truongvaph35948,PH35948,2,50,33,ph,1,196.4,26,7.55385
duongddph35949,PH35949,2,50,33,ph,1,231.4,29,7.97931
hoadhph35952,PH35952,2,50,33,ph,1,221.1,29,7.62414
haunhph35954,PH35954,2,50,28,ph,1,112.7,17,6.62941
huepttkph35955,PH35955,2,50,33,ph,1,265.9,29,9.16897
chintkph35960,PH35960,2,50,33,ph,1,219.8,29,7.57931
hieunmph35961,PH35961,2,50,33,ph,1,262.5,29,9.05172
huydqph35965,PH35965,2,50,33,ph,1,268.9,29,9.27241
thientvph35968,PH35968,2,50,28,ph,1,200.3,26,7.70385
khanglxph35976,PH35976,2,50,33,ph,1,162.8,24,6.78333
phibgph35977,PH35977,2,50,28,ph,1,118.1,17,6.94706
hainvph35982,PH35982,2,50,33,ph,1,104.6,14,7.47143
hoanndph35983,PH35983,2,50,33,ph,1,144.1,20,7.20500
ngocvhqph35988,PH35988,2,50,33,ph,1,119.4,18,6.63333
thuyltph35992,PH35992,2,50,30,ph,1,212.8,30,7.09333
namnvph35997,PH35997,2,50,33,ph,1,247.6,29,8.53793
linhnvph35998,PH35998,2,50,33,ph,1,237.6,33,7.20000
vuttph36000,PH36000,1,50,28,ph,1,17.1,3,5.70000
khanhnvph36004,PH36004,2,50,33,ph,1,197.0,26,7.57692
tanntph36005,PH36005,2,50,33,ph,1,205.6,30,6.85333
kylqph36008,PH36008,2,50,34,ph,1,112.7,16,7.04375
bacnxph36020,PH36020,2,50,33,ph,1,249.1,29,8.58966
hieunmph36021,PH36021,2,50,28,ph,1,173.8,26,6.68462
sonddph36023,PH36023,2,50,28,ph,1,253.9,33,7.69394
minhndph36025,PH36025,2,50,28,ph,1,165.7,23,7.20435
toanhmph36026,PH36026,1,50,33,ph,1,63.6,9,7.06667
longntph36028,PH36028,2,50,28,ph,1,227.2,29,7.83448
hainmph36035,PH36035,2,50,33,ph,1,178.7,25,7.14800
khanhvqph36036,PH36036,2,50,34,ph,1,239.4,27,8.86667
hainvph36038,PH36038,2,50,30,ph,1,208.2,26,8.00769
khanhddph36041,PH36041,2,50,28,ph,1,213.5,29,7.36207
hieudmph36042,PH36042,2,50,30,ph,1,272.4,33,8.25455
dangnph36044,PH36044,2,50,28,ph,1,222.3,29,7.66552
anhnknph36045,PH36045,2,50,30,ph,1,262.7,33,7.96061
tuyenttph36046,PH36046,2,50,33,ph,1,243.0,33,7.36364
tungpcph36048,PH36048,1,50,33,ph,1,85.8,12,7.15000
datntph36050,PH36050,2,50,33,ph,1,237.0,29,8.17241
anhpdvph36052,PH36052,2,50,33,ph,1,171.2,26,6.58462
tuanvqph36054,PH36054,2,50,33,ph,1,159.7,20,7.98500
anhnktph36058,PH36058,2,50,28,ph,1,177.9,24,7.41250
danglhph36059,PH36059,2,50,33,ph,1,111.4,16,6.96250
dataqph36064,PH36064,2,50,28,ph,1,117.9,18,6.55000
thudttph36065,PH36065,2,50,28,ph,1,206.4,30,6.88000
thangnqph36066,PH36066,2,50,33,ph,1,178.9,24,7.45417
anhnvhph36068,PH36068,2,50,33,ph,1,191.1,26,7.35000
datnqph36072,PH36072,2,50,33,ph,1,195.3,26,7.51154
luongnmph36073,PH36073,2,50,33,ph,1,251.7,29,8.67931
duytvph36078,PH36078,2,50,28,ph,1,232.0,29,8.00000
dainxph36080,PH36080,2,50,30,ph,1,264.7,33,8.02121
loindph36082,PH36082,2,50,30,ph,1,209.7,30,6.99000
hoangkvph36086,PH36086,2,50,33,ph,1,205.9,30,6.86333
baovvph36087,PH36087,2,50,33,ph,1,213.6,26,8.21538
anhktnph36088,PH36088,2,50,30,ph,1,295.2,33,8.94545
chienthqph36094,PH36094,2,50,33,ph,1,200.4,26,7.70769
huynhgvph36096,PH36096,2,50,33,ph,1,257.5,33,7.80303
phivtph36102,PH36102,2,50,34,ph,1,224.4,27,8.31111
tienthmph36114,PH36114,2,50,28,ph,1,136.6,20,6.83000
minhlvph36115,PH36115,2,50,28,ph,1,206.4,30,6.88000
hunglhph36118,PH36118,2,50,33,ph,1,168.5,23,7.32609
vinhntph36120,PH36120,2,50,33,ph,1,201.9,27,7.47778
hoanglnph36122,PH36122,2,50,34,ph,1,136.3,19,7.17368
anhnqph36123,PH36123,1,50,34,ph,1,81.3,9,9.03333
longntph36129,PH36129,2,50,33,ph,1,250.3,33,7.58485
quangnnph36132,PH36132,2,50,28,ph,1,240.2,29,8.28276
hoaintph36134,PH36134,2,50,33,ph,1,238.3,29,8.21724
vunvph36143,PH36143,1,50,33,ph,1,69.0,9,7.66667
huymqph36147,PH36147,2,50,30,ph,1,117.4,18,6.52222
quyendmph36149,PH36149,2,50,30,ph,1,119.1,18,6.61667
anhddph36155,PH36155,2,50,30,ph,1,238.3,33,7.22121
huynhlvph36158,PH36158,2,50,28,ph,1,269.9,33,8.17879
chinhnvph36159,PH36159,2,50,34,ph,1,222.3,27,8.23333
khanhbnph36160,PH36160,2,50,28,ph,1,197.9,27,7.32963
hoangpmph36162,PH36162,2,50,33,ph,1,252.3,29,8.70000
quanndph36163,PH36163,2,50,33,ph,1,245.7,29,8.47241
khaipvph36166,PH36166,2,50,33,ph,1,182.1,23,7.91739
ducdmph36170,PH36170,2,50,33,ph,1,110.7,16,6.91875
binhnxph36173,PH36173,2,50,33,ph,1,210.5,26,8.09615
quyetkvph36176,PH36176,2,50,33,ph,1,244.0,29,8.41379
sonthph36186,PH36186,2,50,34,ph,1,127.5,18,7.08333
dungptph36187,PH36187,2,50,30,ph,1,261.9,33,7.93636
tuantvph36191,PH36191,2,50,33,ph,1,215.4,27,7.97778
tuannmph36192,PH36192,2,50,33,ph,1,253.7,29,8.74828
duchdph36201,PH36201,2,50,30,ph,1,177.8,27,6.58519
tienmdph36203,PH36203,2,50,30,ph,1,186.1,27,6.89259
hungdtph36205,PH36205,2,50,33,ph,1,67.4,11,6.12727
anhntph36206,PH36206,2,50,33,ph,1,226.5,29,7.81034
phucvhph36209,PH36209,2,50,28,ph,1,177.9,26,6.84231
cuongdvph36210,PH36210,2,50,30,ph,1,250.9,33,7.60303
hungpvph36223,PH36223,2,50,33,ph,1,240.6,29,8.29655
dungpqph36230,PH36230,2,50,30,ph,1,190.9,26,7.34231
datttph36236,PH36236,2,50,34,ph,1,225.3,27,8.34444
anhdqph36240,PH36240,2,50,33,ph,1,202.0,26,7.76923
tungbtph36245,PH36245,2,50,28,ph,1,143.1,20,7.15500
quannhph36246,PH36246,2,50,33,ph,1,234.4,29,8.08276
cuongnqph36247,PH36247,2,50,28,ph,1,227.9,30,7.59667
nhatplph36248,PH36248,2,50,33,ph,1,167.7,23,7.29130
hoangkdph36251,PH36251,2,50,28,ph,1,182.9,26,7.03462
duchvph36253,PH36253,2,50,33,ph,1,89.0,13,6.84615
huannnph36255,PH36255,2,50,33,ph,1,211.5,29,7.29310
haochph36257,PH36257,2,50,28,ph,1,244.0,29,8.41379
luannhph36262,PH36262,2,50,28,ph,1,244.5,29,8.43103
tuyendvph36263,PH36263,2,50,28,ph,1,167.7,21,7.98571
annvph36268,PH36268,2,50,34,ph,1,227.4,27,8.42222
hunglvph36269,PH36269,2,50,34,ph,1,135.0,18,7.50000
ducnmph36270,PH36270,2,50,33,ph,1,122.2,18,6.78889
hoangnxph36271,PH36271,2,50,28,ph,1,269.4,29,9.28966
diepvhph36272,PH36272,2,50,33,ph,1,259.0,33,7.84848
cuongldph36279,PH36279,2,50,28,ph,1,233.3,29,8.04483
hungdmph36281,PH36281,2,50,33,ph,1,237.4,29,8.18621
luongdmph36282,PH36282,2,50,34,ph,1,176.1,24,7.33750
lamntph36293,PH36293,2,50,28,ph,1,208.6,26,8.02308
lannhph36294,PH36294,2,50,33,ph,1,168.1,23,7.30870
anhtcvph36295,PH36295,2,50,33,ph,1,248.1,31,8.00323
phuongnttph36297,PH36297,2,50,28,ph,1,249.7,29,8.61034
trungdtph36301,PH36301,2,50,30,ph,1,244.4,33,7.40606
kienttph36302,PH36302,2,50,28,ph,1,214.9,26,8.26538
anhnhph36303,PH36303,2,50,33,ph,1,213.6,29,7.36552
toandtph36307,PH36307,2,50,28,ph,1,147.0,21,7.00000
datbtph36315,PH36315,2,50,30,ph,1,236.5,33,7.16667
tungnxph36319,PH36319,2,50,28,ph,1,87.4,14,6.24286
dungntph36321,PH36321,2,50,33,ph,1,262.0,33,7.93939
anhddph36324,PH36324,2,50,28,ph,1,192.9,26,7.41923
haidmph36326,PH36326,2,50,33,ph,1,117.8,17,6.92941
hocncph36330,PH36330,2,50,30,ph,1,242.9,33,7.36061
sonnvph36337,PH36337,2,50,30,ph,1,162.5,24,6.77083
quyvdph36344,PH36344,2,50,30,ph,1,231.7,30,7.72333
duonglkaph36354,PH36354,2,50,28,ph,1,195.9,27,7.25556
hoangnvph36355,PH36355,2,50,33,ph,1,161.0,23,7.00000
dangnhph36356,PH36356,2,50,33,ph,1,182.5,23,7.93478
khuongtmph36359,PH36359,2,50,28,ph,1,251.0,29,8.65517
datnxph36362,PH36362,2,50,30,ph,1,235.2,30,7.84000
nulthph36367,PH36367,2,50,33,ph,1,207.0,27,7.66667
quantvph36368,PH36368,2,50,33,ph,1,258.0,29,8.89655
vietdbph36375,PH36375,2,50,30,ph,1,119.3,18,6.62778
anhdvph36379,PH36379,2,50,33,ph,1,215.3,33,6.52424
hadvph36381,PH36381,1,50,34,ph,1,45.9,6,7.65000
hieuhdph36384,PH36384,2,50,33,ph,1,0.0,0,
huytqph36385,PH36385,2,50,28,ph,1,246.9,29,8.51379
thanhnmph36395,PH36395,2,50,30,ph,1,170.3,24,7.09583
hoanglvph36397,PH36397,1,50,33,ph,1,43.2,6,7.20000
taipvph36406,PH36406,2,50,30,ph,1,252.6,33,7.65455
chiennxph36418,PH36418,2,50,28,ph,1,226.1,29,7.79655
nganntph36419,PH36419,2,50,28,ph,1,237.2,29,8.17931
phongddph36420,PH36420,2,50,33,ph,1,253.2,33,7.67273
tudaph36422,PH36422,2,50,28,ph,1,109.8,15,7.32000
vinhnxph36429,PH36429,2,50,33,ph,1,231.3,29,7.97586
haphph36438,PH36438,2,50,33,ph,1,252.1,29,8.69310
anhvdph36439,PH36439,2,50,28,ph,1,126.5,18,7.02778
oaitbph36440,PH36440,2,50,33,ph,1,168.0,23,7.30435
tienddph36442,PH36442,2,50,33,ph,1,179.7,27,6.65556
antqph36452,PH36452,2,50,33,ph,1,200.1,26,7.69615
giangphph36454,PH36454,2,50,33,ph,1,209.7,27,7.76667
thainqph36461,PH36461,2,50,30,ph,1,171.2,24,7.13333
khaindph36466,PH36466,2,50,33,ph,1,236.9,30,7.89667
dinhpqph36470,PH36470,2,50,30,ph,1,247.6,33,7.50303
phucxph36477,PH36477,1,50,34,ph,1,163.2,21,7.77143
huybqph36479,PH36479,2,50,33,ph,1,190.4,26,7.32308
duongtvph36481,PH36481,2,50,28,ph,1,255.5,29,8.81034
hungthph36482,PH36482,2,50,34,ph,1,218.4,27,8.08889
thaodvph36484,PH36484,2,50,33,ph,1,274.4,33,8.31515
tunvph36486,PH36486,2,50,33,ph,1,264.4,33,8.01212
tuannaph36487,PH36487,2,50,28,ph,1,177.7,24,7.40417
trungpvph36490,PH36490,2,50,34,ph,1,239.3,31,7.71935
thinhnbph36492,PH36492,2,50,30,ph,1,253.4,33,7.67879
quannvph36493,PH36493,2,50,33,ph,1,265.6,33,8.04848
dunglvph36496,PH36496,2,50,30,ph,1,146.9,24,6.12083
tungtnph36498,PH36498,2,50,30,ph,1,152.1,21,7.24286
thenbph36508,PH36508,2,50,28,ph,1,163.9,23,7.12609
manhndph36513,PH36513,2,50,33,ph,1,220.0,33,6.66667
duongcvph36514,PH36514,2,50,33,ph,1,215.8,29,7.44138
anhphph36519,PH36519,2,50,28,ph,1,249.0,29,8.58621
thuyntph36526,PH36526,2,50,28,ph,1,208.2,30,6.94000
huynvph36530,PH36530,2,50,34,ph,1,123.0,15,8.20000
namttph36534,PH36534,2,50,28,ph,1,237.3,29,8.18276
thulvph36537,PH36537,2,50,30,ph,1,210.2,30,7.00667
anhnqph36538,PH36538,2,50,33,ph,1,246.5,33,7.46970
khanhntph36546,PH36546,2,50,28,ph,1,149.2,23,6.48696
quynhtvph36552,PH36552,2,50,33,ph,1,224.6,29,7.74483
hoannvph36554,PH36554,2,50,34,ph,1,165.9,21,7.90000
hieuptph36555,PH36555,2,50,33,ph,1,252.9,29,8.72069
cuongnvph36558,PH36558,2,50,33,ph,1,251.7,29,8.67931
thuongntph36560,PH36560,2,50,33,ph,1,115.6,17,6.80000
vuplph36562,PH36562,2,50,30,ph,1,202.5,30,6.75000
tuannvph36572,PH36572,2,50,28,ph,1,227.9,29,7.85862
gianghtph36577,PH36577,2,50,28,ph,1,165.8,21,7.89524
hiennttph36581,PH36581,2,50,28,ph,1,283.0,33,8.57576
quanphph36587,PH36587,2,50,28,ph,1,180.2,23,7.83478
hieuptph36590,PH36590,2,50,28,ph,1,248.2,29,8.55862
hungddph36593,PH36593,1,50,33,ph,1,18.0,3,6.00000
nguyennxph36595,PH36595,2,50,33,ph,1,83.5,11,7.59091
quangndph36606,PH36606,2,50,28,ph,1,156.6,21,7.45714
anhndph36607,PH36607,2,50,33,ph,1,198.5,29,6.84483
longdtph36610,PH36610,2,50,33,ph,1,174.1,26,6.69615
dungntph36613,PH36613,2,50,28,ph,1,167.0,23,7.26087
trangtttph36617,PH36617,2,50,33,ph,1,255.7,29,8.81724
thuptaph36618,PH36618,2,50,33,ph,1,222.3,26,8.55000
trungdtdph36621,PH36621,2,50,30,ph,1,246.4,33,7.46667
phonglbph36624,PH36624,2,50,33,ph,1,259.5,29,8.94828
hoangnvph36626,PH36626,2,50,30,ph,1,258.3,33,7.82727
congpkph36627,PH36627,2,50,34,ph,1,174.6,24,7.27500
thangnvph36638,PH36638,2,50,28,ph,1,195.7,29,6.74828
chienlmph36639,PH36639,2,50,28,ph,1,226.2,29,7.80000
huongvvph36640,PH36640,2,50,28,ph,1,210.3,24,8.76250
datnhph36652,PH36652,2,50,30,ph,1,215.9,30,7.19667
nghiattph36658,PH36658,2,50,33,ph,1,216.5,30,7.21667
vunaph36668,PH36668,2,50,28,ph,1,239.5,29,8.25862
hungdtph36673,PH36673,2,50,28,ph,1,178.9,26,6.88077
vinhnqph36677,PH36677,2,50,28,ph,1,114.9,18,6.38333
quangnvph36678,PH36678,2,51,28,ph,1,249.9,30,8.33000
datntph36687,PH36687,2,50,33,ph,1,257.4,29,8.87586
taintph36690,PH36690,2,50,33,ph,1,256.6,29,8.84828
minhvdph36695,PH36695,2,50,33,ph,1,288.4,33,8.73939
huyhqph36696,PH36696,2,50,33,ph,1,197.6,26,7.60000
giapdnph36698,PH36698,2,51,34,ph,1,285.1,39,7.31026
luandnph36706,PH36706,2,50,28,ph,1,174.2,26,6.70000
sonntph36708,PH36708,2,50,28,ph,1,235.2,29,8.11034
minhhnqph36710,PH36710,2,50,28,ph,1,135.9,18,7.55000
vietncph36716,PH36716,2,51,33,ph,1,229.1,33,6.94242
ngocltph36718,PH36718,2,50,33,ph,1,231.7,29,7.98966
hungndph36724,PH36724,2,50,33,ph,1,231.4,29,7.97931
duanlvph36727,PH36727,2,50,33,ph,1,224.6,29,7.74483
chucnaph36731,PH36731,2,50,33,ph,1,130.0,17,7.64706
duongnptph36736,PH36736,2,50,33,ph,1,233.1,29,8.03793
giaphcph36737,PH36737,2,50,33,ph,1,253.6,29,8.74483
nguyenlkph36741,PH36741,2,50,34,ph,1,120.0,18,6.66667
giappvph36742,PH36742,2,50,33,ph,1,178.2,26,6.85385
trungdtph36749,PH36749,2,50,33,ph,1,207.0,29,7.13793
thangnvph36752,PH36752,2,50,28,ph,1,98.4,12,8.20000
hueptph36756,PH36756,2,50,28,ph,1,250.2,29,8.62759
phongndph36760,PH36760,2,50,30,ph,1,268.2,33,8.12727
anhvvph36761,PH36761,2,50,28,ph,1,221.1,29,7.62414
hungnmph36770,PH36770,2,50,28,ph,1,175.6,23,7.63478
ducvhph36772,PH36772,2,50,28,ph,1,237.8,32,7.43125
vietddph36773,PH36773,2,50,28,ph,1,225.7,29,7.78276
liemntph36778,PH36778,2,50,33,ph,1,245.6,29,8.46897
hungtqph36781,PH36781,2,50,33,ph,1,194.6,26,7.48462
dongvmph36782,PH36782,2,50,33,ph,1,212.0,30,7.06667
quytvph36784,PH36784,2,50,33,ph,1,202.2,26,7.77692
laihtph36785,PH36785,2,50,33,ph,1,216.3,30,7.21000
minhtdph36789,PH36789,2,50,33,ph,1,187.5,27,6.94444
phatntph36792,PH36792,2,50,33,ph,1,235.3,29,8.11379
vinhkqph36793,PH36793,2,50,34,ph,1,204.5,31,6.59677
thangnqph36796,PH36796,2,50,28,ph,1,66.0,9,7.33333
linhbhph36798,PH36798,2,50,33,ph,1,202.3,27,7.49259
linhnvph36809,PH36809,2,50,33,ph,1,255.0,29,8.79310
