Student_Code,Status,Semester,Major_ID,Campus_Code,Term_ID
PH25580,HDI,3,3,ph,49
PH25581,HDI,3,12,ph,49
PH25585,HDI,3,3,ph,49
PH25586,TN1,2,12,ph,49
PH25588,HDI,3,1,ph,49
PH25590,HDI,3,14,ph,49
PH25591,HDI,3,12,ph,49
PH25593,HDI,3,3,ph,49
PH25596,HDI,3,3,ph,49
PH25597,HDI,3,12,ph,49
PH25605,HDI,3,14,ph,49
PH25609,HDI,3,3,ph,49
PH25611,HDI,3,3,ph,49
PH25613,HDI,3,14,ph,49
PH25619,HDI,3,12,ph,49
PH25621,HDI,3,12,ph,49
PH25623,HDI,3,12,ph,49
PH25625,TN1,2,12,ph,49
PH25635,HDI,3,12,ph,49
PH25638,HDI,3,14,ph,49
PH25642,HDI,3,1,ph,49
PH25643,HDI,3,14,ph,49
PH25645,HDI,3,3,ph,49
PH25650,HDI,3,12,ph,49
PH25654,HDI,3,3,ph,49
PH25658,HDI,3,12,ph,49
PH25661,HDI,3,12,ph,49
PH25669,HDI,3,12,ph,49
PH25670,HDI,3,12,ph,49
PH25677,HDI,3,1,ph,49
PH25681,HDI,3,12,ph,49
PH25683,HDI,3,14,ph,49
PH25688,HDI,3,3,ph,49
PH25689,HDI,3,3,ph,49
PH25692,HDI,3,12,ph,49
PH25693,HDI,3,12,ph,49
PH25694,HDI,3,12,ph,49
PH25697,HDI,3,14,ph,49
PH25702,HDI,3,3,ph,49
PH25706,HDI,3,14,ph,49
PH25707,HDI,3,12,ph,49
PH25709,HDI,3,12,ph,49
PH25710,HDI,3,3,ph,49
PH25715,HDI,3,3,ph,49
PH25716,HDI,3,1,ph,49
PH25719,HDI,3,3,ph,49
PH25723,HDI,3,12,ph,49
PH25724,HDI,3,14,ph,49
PH25727,HDI,3,14,ph,49
PH25730,HDI,3,12,ph,49
PH25737,HDI,3,1,ph,49
PH25741,HDI,3,14,ph,49
PH25744,HDI,3,3,ph,49
PH25748,HDI,3,14,ph,49
PH25749,HDI,3,12,ph,49
PH25751,HDI,3,14,ph,49
PH25752,HDI,3,12,ph,49
PH25755,HDI,3,3,ph,49
PH25759,HDI,3,3,ph,49
PH25761,HDI,3,14,ph,49
PH25762,HDI,3,3,ph,49
PH25765,HDI,3,14,ph,49
PH25766,HDI,3,3,ph,49
PH25768,HDI,3,14,ph,49
PH25775,HDI,3,12,ph,49
PH25778,HDI,3,14,ph,49
PH25779,HDI,3,12,ph,49
PH25780,HDI,3,1,ph,49
PH25783,HDI,3,12,ph,49
PH25785,HDI,3,12,ph,49
PH25786,HDI,3,12,ph,49
PH25790,HDI,3,12,ph,49
PH25802,HDI,3,14,ph,49
PH25810,HDI,3,12,ph,49
PH25812,HDI,3,1,ph,49
PH25816,HDI,3,12,ph,49
PH25817,HDI,3,12,ph,49
PH25818,HDI,3,12,ph,49
PH25821,HDI,3,14,ph,49
PH25823,HDI,3,12,ph,49
PH25826,HDI,3,3,ph,49
PH25829,HDI,3,3,ph,49
PH25832,HDI,3,1,ph,49
PH25833,HDI,3,14,ph,49
PH25839,HDI,3,12,ph,49
PH25840,HDI,3,14,ph,49
PH25843,HDI,3,1,ph,49
PH25845,HDI,3,1,ph,49
PH25854,HDI,3,3,ph,49
PH25857,HDI,3,3,ph,49
PH25859,HDI,3,14,ph,49
PH25860,HDI,3,14,ph,49
PH25862,HDI,3,1,ph,49
PH25866,HDI,3,14,ph,49
PH25870,HDI,3,3,ph,49
PH25875,HDI,3,12,ph,49
PH25876,HDI,3,14,ph,49
PH25878,HDI,3,12,ph,49
PH25883,HDI,3,1,ph,49
PH25885,HDI,3,3,ph,49
PH25888,HDI,3,14,ph,49
PH25892,HDI,3,3,ph,49
PH25893,HDI,3,12,ph,49
PH25894,HDI,3,12,ph,49
PH25898,HDI,3,14,ph,49
PH25901,HDI,3,14,ph,49
PH25902,HDI,3,12,ph,49
PH25904,HDI,3,12,ph,49
PH25905,HDI,3,12,ph,49
PH25907,HDI,3,3,ph,49
PH25912,HDI,3,14,ph,49
PH25924,HDI,3,12,ph,49
PH25928,HDI,3,14,ph,49
PH25929,HDI,3,12,ph,49
PH25932,HDI,3,3,ph,49
PH25933,HDI,3,12,ph,49
PH25937,HDI,3,14,ph,49
PH25939,HDI,3,12,ph,49
PH25940,HDI,3,14,ph,49
PH25942,HDI,3,12,ph,49
PH25953,HDI,3,14,ph,49
PH25957,HDI,3,14,ph,49
PH25958,HDI,3,12,ph,49
PH25965,HDI,3,14,ph,49
PH25966,HDI,2,3,ph,49
PH25968,HDI,3,14,ph,49
PH25971,HDI,3,14,ph,49
PH25976,HDI,3,14,ph,49
PH25980,HDI,3,1,ph,49
PH25981,HDI,3,12,ph,49
PH25989,HDI,3,3,ph,49
PH25994,HDI,3,3,ph,49
PH25997,HDI,3,1,ph,49
PH26001,HDI,3,3,ph,49
PH26002,HDI,3,12,ph,49
PH26008,HDI,3,14,ph,49
PH26010,HDI,3,14,ph,49
PH26012,HDI,3,1,ph,49
PH26019,HDI,3,3,ph,49
PH26023,HDI,3,14,ph,49
PH26025,HDI,3,1,ph,49
PH26026,HDI,3,3,ph,49
PH26027,HDI,3,1,ph,49
PH26029,HDI,3,1,ph,49
PH26031,HDI,3,3,ph,49
PH26033,HDI,3,3,ph,49
PH26038,HDI,3,12,ph,49
PH26040,HDI,3,3,ph,49
PH26043,HDI,3,14,ph,49
PH26048,HDI,3,12,ph,49
PH26050,TN1,2,12,ph,49
PH26051,HDI,3,1,ph,49
PH26056,HDI,3,12,ph,49
PH26060,HDI,3,3,ph,49
PH26062,HDI,3,3,ph,49
PH26065,HDI,3,1,ph,49
PH26067,HDI,3,12,ph,49
PH26068,HDI,3,3,ph,49
PH26071,HDI,3,12,ph,49
PH26073,HDI,3,12,ph,49
PH26074,HDI,2,14,ph,49
PH26079,HDI,3,3,ph,49
PH26081,HDI,3,3,ph,49
PH26084,HDI,3,1,ph,49
PH26085,HDI,3,12,ph,49
PH26090,HDI,3,3,ph,49
PH26094,HDI,3,3,ph,49
PH26096,HDI,3,3,ph,49
PH26097,HDI,3,3,ph,49
PH26105,HDI,3,3,ph,49
PH26106,HDI,3,12,ph,49
PH26112,HDI,3,14,ph,49
PH26113,HDI,3,12,ph,49
PH26115,HDI,3,14,ph,49
PH26117,HDI,3,12,ph,49
PH26123,HDI,3,12,ph,49
PH26125,HDI,3,14,ph,49
PH26126,HDI,3,14,ph,49
PH26127,HDI,3,12,ph,49
PH26130,HDI,3,12,ph,49
PH26135,HDI,3,14,ph,49
PH26136,HDI,3,3,ph,49
PH26140,HDI,3,12,ph,49
PH26141,HDI,3,3,ph,49
PH26142,HDI,3,12,ph,49
PH26146,HDI,3,1,ph,49
PH26147,HDI,3,1,ph,49
PH26149,HDI,3,12,ph,49
PH26150,HDI,3,1,ph,49
PH26159,HDI,3,12,ph,49
PH26160,HDI,3,1,ph,49
PH26164,HDI,3,12,ph,49
PH26165,HDI,3,12,ph,49
PH26170,HDI,3,3,ph,49
PH26173,HDI,3,12,ph,49
PH26186,HDI,3,14,ph,49
PH26188,HDI,3,3,ph,49
PH26189,HDI,3,14,ph,49
PH26190,HDI,3,1,ph,49
PH26200,HDI,3,3,ph,49
PH26201,HDI,3,12,ph,49
PH26208,HDI,3,3,ph,49
PH26210,HDI,3,3,ph,49
PH26214,HDI,3,14,ph,49
PH26215,HDI,3,12,ph,49
PH26218,HDI,3,12,ph,49
PH26222,HDI,3,12,ph,49
PH26223,HDI,3,14,ph,49
PH26228,HDI,3,1,ph,49
PH26233,HDI,3,12,ph,49
PH26240,HDI,3,12,ph,49
PH26245,HDI,3,12,ph,49
PH26252,HDI,3,12,ph,49
PH26255,HDI,3,14,ph,49
PH26258,HDI,3,14,ph,49
PH26259,HDI,3,3,ph,49
PH26261,HDI,3,14,ph,49
PH26262,HDI,3,14,ph,49
PH26263,HDI,3,14,ph,49
PH26266,HDI,3,1,ph,49
PH26273,HDI,3,14,ph,49
PH26274,HDI,3,3,ph,49
PH26276,HDI,3,12,ph,49
PH26278,HDI,3,14,ph,49
PH26283,HDI,3,3,ph,49
PH26287,HDI,3,3,ph,49
PH26289,HDI,3,1,ph,49
PH26290,HDI,3,12,ph,49
PH26291,HDI,3,14,ph,49
PH26292,HDI,3,12,ph,49
PH26293,HDI,3,14,ph,49
PH26296,HDI,3,12,ph,49
PH26297,HDI,3,3,ph,49
PH26299,HDI,3,12,ph,49
PH26303,HDI,3,12,ph,49
PH26309,HDI,3,14,ph,49
PH26313,HDI,3,1,ph,49
PH26314,HDI,3,12,ph,49
PH26327,HDI,3,1,ph,49
PH26331,HDI,3,3,ph,49
PH26342,HDI,3,12,ph,49
PH26345,HDI,3,12,ph,49
PH26348,TN2,2,3,ph,49
PH26351,TN1,2,14,ph,49
PH26357,HDI,3,12,ph,49
PH26359,HDI,3,3,ph,49
PH26364,HDI,3,3,ph,49
PH26367,HDI,3,3,ph,49
PH26370,HDI,3,12,ph,49
PH26371,HDI,3,14,ph,49
PH26375,HDI,3,12,ph,49
PH26376,HDI,3,14,ph,49
PH26382,HDI,3,12,ph,49
PH26384,HDI,3,12,ph,49
PH26393,HDI,3,3,ph,49
PH26398,HDI,3,3,ph,49
PH26403,HDI,3,3,ph,49
PH26404,HDI,3,3,ph,49
PH26407,HDI,3,12,ph,49
PH26409,HDI,3,1,ph,49
PH26410,HDI,3,12,ph,49
PH26411,HDI,3,12,ph,49
PH26412,HDI,3,12,ph,49
PH26413,HDI,3,3,ph,49
PH26425,HDI,3,14,ph,49
PH26429,HDI,3,3,ph,49
PH26433,HDI,3,12,ph,49
PH26435,HDI,3,12,ph,49
PH26436,HDI,3,1,ph,49
PH26437,HDI,3,14,ph,49
PH26439,HDI,3,14,ph,49
PH26442,HDI,3,14,ph,49
PH26444,HDI,3,12,ph,49
PH26447,HDI,3,12,ph,49
PH26455,HDI,3,12,ph,49
PH26460,TN1,1,14,ph,49
PH26466,HDI,3,1,ph,49
PH26470,HDI,3,12,ph,49
PH26471,HDI,3,14,ph,49
PH26472,HDI,3,12,ph,49
PH26474,HDI,3,3,ph,49
PH26484,HDI,3,14,ph,49
PH26485,HDI,3,1,ph,49
PH26494,HDI,3,3,ph,49
PH26495,HDI,3,14,ph,49
PH26500,HDI,3,3,ph,49
PH26503,HDI,3,14,ph,49
PH26505,HDI,3,14,ph,49
PH26510,HDI,3,12,ph,49
PH26511,HDI,3,1,ph,49
PH26520,HDI,3,1,ph,49
PH26528,HDI,3,12,ph,49
PH26533,HDI,3,14,ph,49
PH26535,HDI,3,12,ph,49
PH26542,HDI,3,12,ph,49
PH26543,HDI,3,12,ph,49
PH26545,HDI,3,14,ph,49
PH26546,HDI,3,14,ph,49
PH26549,HDI,3,12,ph,49
PH26553,HDI,3,3,ph,49
PH26556,HDI,3,14,ph,49
PH26557,HDI,3,1,ph,49
PH26563,HDI,3,3,ph,49
PH26567,HDI,3,14,ph,49
PH26573,HDI,3,12,ph,49
PH26575,HDI,3,3,ph,49
PH26576,HDI,3,14,ph,49
PH26581,HDI,3,12,ph,49
PH26583,HDI,3,12,ph,49
PH26586,HDI,3,12,ph,49
PH26590,HDI,3,12,ph,49
PH26595,HDI,3,14,ph,49
PH26599,HDI,3,3,ph,49
PH26602,HDI,3,3,ph,49
PH26605,HDI,3,3,ph,49
PH26606,HDI,3,12,ph,49
PH26607,HDI,3,3,ph,49
PH26608,HDI,3,12,ph,49
PH26609,HDI,3,14,ph,49
PH26618,HDI,3,3,ph,49
PH26619,HDI,3,14,ph,49
PH26622,HDI,3,12,ph,49
PH26623,HDI,3,1,ph,49
PH26625,HDI,3,3,ph,49
PH26626,HDI,3,12,ph,49
PH26629,HDI,3,12,ph,49
PH26630,HDI,3,12,ph,49
PH26631,HDI,3,12,ph,49
PH26637,HDI,3,12,ph,49
PH26645,HDI,3,12,ph,49
PH26649,HDI,3,12,ph,49
PH26650,HDI,3,3,ph,49
PH26652,HDI,3,14,ph,49
PH26660,HDI,3,12,ph,49
PH26667,HDI,3,14,ph,49
PH26669,HDI,3,14,ph,49
PH26674,HDI,3,14,ph,49
PH26680,HDI,3,14,ph,49
PH26685,HDI,3,1,ph,49
PH26686,HDI,3,3,ph,49
PH26688,HDI,3,1,ph,49
PH26691,HDI,3,3,ph,49
PH26694,HDI,3,1,ph,49
PH26696,HDI,3,14,ph,49
PH26700,HDI,3,3,ph,49
PH26702,HDI,3,3,ph,49
PH26706,HDI,3,12,ph,49
PH26707,HDI,3,1,ph,49
PH26709,HDI,3,12,ph,49
PH26710,HDI,3,12,ph,49
PH26714,HDI,3,3,ph,49
PH26717,HDI,3,1,ph,49
PH26720,HDI,3,14,ph,49
PH26723,HDI,3,12,ph,49
PH26725,HDI,3,14,ph,49
PH26731,HDI,3,3,ph,49
PH26732,HDI,3,3,ph,49
PH26733,HDI,3,14,ph,49
PH26735,HDI,3,12,ph,49
PH26740,HDI,3,3,ph,49
PH26741,HDI,3,12,ph,49
PH26744,HDI,3,3,ph,49
PH26745,HDI,3,14,ph,49
PH26746,HDI,3,14,ph,49
PH26750,HDI,3,12,ph,49
PH26753,HDI,3,3,ph,49
PH26755,HDI,3,3,ph,49
PH26760,HDI,3,12,ph,49
PH26764,HDI,3,14,ph,49
PH26765,HDI,3,14,ph,49
PH26767,HDI,3,3,ph,49
PH26770,HDI,3,3,ph,49
PH26772,HDI,3,12,ph,49
PH26782,HDI,3,12,ph,49
PH26784,HDI,3,14,ph,49
PH26786,HDI,3,12,ph,49
PH26788,HDI,3,12,ph,49
PH26791,HDI,3,1,ph,49
PH26792,HDI,3,12,ph,49
PH26793,HDI,3,3,ph,49
PH26796,HDI,3,3,ph,49
PH26797,HDI,3,12,ph,49
PH26804,HDI,3,3,ph,49
PH26809,HDI,3,12,ph,49
PH26813,HDI,3,12,ph,49
PH26815,HDI,3,12,ph,49
PH26816,HDI,3,12,ph,49
PH26817,HDI,3,14,ph,49
PH26820,HDI,3,12,ph,49
PH26821,HDI,3,12,ph,49
PH26824,HDI,3,3,ph,49
PH26827,HDI,3,3,ph,49
PH26829,HDI,3,12,ph,49
PH26837,HDI,3,12,ph,49
PH26838,HDI,3,3,ph,49
PH26840,HDI,3,12,ph,49
PH26841,HDI,3,12,ph,49
PH26842,HDI,3,3,ph,49
PH26844,HDI,3,14,ph,49
PH26848,HDI,3,14,ph,49
PH26852,HDI,3,14,ph,49
PH26857,HDI,3,14,ph,49
PH26860,HDI,3,12,ph,49
PH26863,HDI,3,14,ph,49
PH26869,HDI,3,3,ph,49
PH26873,HDI,3,14,ph,49
PH26874,HDI,3,12,ph,49
PH26876,HDI,3,3,ph,49
PH26877,HDI,3,12,ph,49
PH26883,HDI,3,12,ph,49
PH26886,HDI,3,1,ph,49
PH26887,HDI,3,12,ph,49
PH26889,HDI,3,12,ph,49
PH26890,HDI,3,3,ph,49
PH26891,HDI,3,12,ph,49
PH26892,HDI,3,3,ph,49
PH26893,HDI,3,14,ph,49
PH26894,HDI,3,12,ph,49
PH26896,HDI,3,14,ph,49
PH26897,HDI,2,12,ph,49
PH26899,HDI,3,12,ph,49
PH26901,HDI,3,12,ph,49
PH26902,HDI,3,12,ph,49
PH26905,HDI,3,3,ph,49
PH26908,HDI,3,3,ph,49
PH26919,HDI,3,14,ph,49
PH26921,HDI,3,3,ph,49
PH26922,HDI,3,1,ph,49
PH26925,HDI,3,12,ph,49
PH26931,HDI,3,1,ph,49
PH26938,HDI,3,12,ph,49
PH26940,HDI,3,12,ph,49
PH26948,HDI,3,3,ph,49
PH26950,HDI,3,3,ph,49
PH26951,HDI,3,12,ph,49
PH26952,HDI,3,3,ph,49
PH26958,HDI,3,12,ph,49
PH26960,HDI,3,3,ph,49
PH26963,HDI,3,3,ph,49
PH26970,HDI,3,12,ph,49
PH26975,HDI,3,3,ph,49
PH26979,HDI,3,14,ph,49
PH26983,HDI,3,12,ph,49
PH26987,HDI,3,3,ph,49
PH26988,HDI,3,12,ph,49
PH26995,HDI,3,12,ph,49
PH26997,HDI,3,12,ph,49
PH26999,HDI,3,14,ph,49
PH27002,HDI,3,12,ph,49
PH27009,HDI,3,14,ph,49
PH27011,HDI,3,1,ph,49
PH27014,HDI,3,3,ph,49
PH27022,HDI,3,3,ph,49
PH27030,HDI,3,3,ph,49
PH27032,HDI,3,3,ph,49
PH27034,HDI,3,12,ph,49
PH27035,HDI,3,14,ph,49
PH27037,HDI,3,3,ph,49
PH27044,HDI,3,12,ph,49
PH27045,HDI,3,14,ph,49
PH27046,HDI,3,14,ph,49
PH27050,HDI,3,14,ph,49
PH27057,HDI,3,3,ph,49
PH27059,HDI,3,12,ph,49
PH27061,HDI,3,12,ph,49
PH27066,HDI,3,3,ph,49
PH27067,HDI,3,3,ph,49
PH27068,HDI,3,3,ph,49
PH27070,HDI,3,1,ph,49
PH27071,HDI,3,12,ph,49
PH27072,HDI,3,12,ph,49
PH27074,HDI,3,12,ph,49
PH27075,HDI,3,14,ph,49
PH27077,HDI,3,12,ph,49
PH27080,HDI,3,14,ph,49
PH27082,HDI,3,1,ph,49
PH27090,HDI,3,12,ph,49
PH27097,HDI,3,14,ph,49
PH27103,HDI,3,1,ph,49
PH27105,HDI,3,12,ph,49
PH27107,HDI,3,3,ph,49
PH27113,HDI,3,3,ph,49
PH27121,HDI,3,14,ph,49
PH27127,HDI,3,14,ph,49
PH27129,HDI,3,3,ph,49
PH27136,HDI,3,12,ph,49
PH27143,TN2,2,12,ph,49
PH27144,HDI,3,3,ph,49
PH27146,HDI,3,12,ph,49
PH27152,HDI,3,12,ph,49
PH27154,HDI,3,1,ph,49
PH27157,HDI,3,3,ph,49
PH27165,HDI,3,3,ph,49
PH27166,HDI,3,3,ph,49
PH27168,HDI,3,1,ph,49
PH27169,HDI,3,3,ph,49
PH27171,HDI,3,14,ph,49
PH27174,HDI,3,1,ph,49
PH27181,HDI,3,12,ph,49
PH27185,HDI,3,12,ph,49
PH27190,HDI,3,12,ph,49
PH27197,HDI,3,12,ph,49
PH27199,HDI,3,12,ph,49
PH27202,HDI,3,3,ph,49
PH27205,HDI,3,14,ph,49
PH27206,HDI,3,3,ph,49
PH27209,HDI,3,14,ph,49
PH27211,HDI,3,14,ph,49
PH27216,HDI,3,12,ph,49
PH27217,HDI,3,14,ph,49
PH27222,HDI,3,12,ph,49
PH27224,HDI,3,12,ph,49
PH27226,HDI,3,3,ph,49
PH27227,HDI,3,3,ph,49
PH27229,HDI,3,12,ph,49
PH27230,HDI,3,12,ph,49
PH27232,HDI,3,14,ph,49
PH27234,HDI,3,12,ph,49
PH27235,HDI,3,14,ph,49
PH27239,HDI,3,14,ph,49
PH27243,HDI,3,3,ph,49
PH27250,HDI,3,12,ph,49
PH27252,HDI,3,14,ph,49
PH27260,HDI,3,14,ph,49
PH27261,HDI,3,12,ph,49
PH27274,HDI,3,3,ph,49
PH27275,HDI,3,12,ph,49
PH27276,HDI,3,14,ph,49
PH27281,HDI,3,3,ph,49
PH27289,HDI,3,14,ph,49
PH27300,HDI,3,1,ph,49
PH27305,HDI,3,1,ph,49
PH27306,HDI,3,1,ph,49
PH27309,HDI,3,3,ph,49
PH27311,HDI,3,3,ph,49
PH27313,TN1,2,3,ph,49
PH27314,HDI,3,3,ph,49
PH27324,HDI,3,3,ph,49
PH27325,HDI,3,12,ph,49
PH27326,HDI,3,3,ph,49
PH27337,HDI,3,12,ph,49
PH27339,HDI,3,3,ph,49
PH27340,HDI,3,14,ph,49
PH27342,HDI,3,3,ph,49
PH27346,HDI,3,3,ph,49
PH27347,HDI,3,3,ph,49
PH27349,HDI,3,12,ph,49
PH27350,HDI,3,1,ph,49
PH27355,HDI,3,3,ph,49
PH27356,HDI,3,14,ph,49
PH27358,HDI,3,12,ph,49
PH27359,HDI,3,1,ph,49
PH27363,HDI,3,1,ph,49
PH27370,HDI,3,3,ph,49
PH27373,HDI,3,3,ph,49
PH27374,HDI,3,1,ph,49
PH27382,HDI,3,12,ph,49
PH27391,HDI,3,14,ph,49
PH27401,HDI,3,12,ph,49
PH27403,THO,3,3,ph,49
PH27404,HDI,3,14,ph,49
PH27407,HDI,3,14,ph,49
PH27409,HDI,3,3,ph,49
PH27413,HDI,3,12,ph,49
PH27417,HDI,3,12,ph,49
PH27418,HDI,3,12,ph,49
PH27423,HDI,3,12,ph,49
PH27425,HDI,3,12,ph,49
PH27427,HDI,3,3,ph,49
PH27428,HDI,3,12,ph,49
PH27436,HDI,3,3,ph,49
PH27437,HDI,3,3,ph,49
PH27440,HDI,3,3,ph,49
PH27444,HDI,3,14,ph,49
PH27448,HDI,3,12,ph,49
PH27454,HDI,2,14,ph,49
PH27458,HDI,3,3,ph,49
PH27465,HDI,3,14,ph,49
PH27467,HDI,3,12,ph,49
PH27472,HDI,3,1,ph,49
PH27475,HDI,3,14,ph,49
PH27481,HDI,3,3,ph,49
PH27483,HDI,3,3,ph,49
PH27484,HDI,3,14,ph,49
PH27485,HDI,3,12,ph,49
PH27487,HDI,3,12,ph,49
PH27488,HDI,3,1,ph,49
PH27489,HDI,3,12,ph,49
PH27490,HDI,3,3,ph,49
PH27494,HDI,2,14,ph,49
PH27497,HDI,3,12,ph,49
PH27500,HDI,3,14,ph,49
PH27503,HDI,3,12,ph,49
PH27504,HDI,3,12,ph,49
PH27505,HDI,3,3,ph,49
PH27509,HDI,3,12,ph,49
PH27510,HDI,3,3,ph,49
PH27511,HDI,3,14,ph,49
PH27512,HDI,3,14,ph,49
PH27515,HDI,3,12,ph,49
PH27522,HDI,3,1,ph,49
PH27524,HDI,3,14,ph,49
PH27525,HDI,3,14,ph,49
PH27526,HDI,3,14,ph,49
PH27531,HDI,3,12,ph,49
PH27535,HDI,3,14,ph,49
PH27543,HDI,3,3,ph,49
PH27550,HDI,3,12,ph,49
PH27553,HDI,3,12,ph,49
PH27556,HDI,3,14,ph,49
PH27565,HDI,3,1,ph,49
PH27567,HDI,3,14,ph,49
PH27569,HDI,3,1,ph,49
PH27570,HDI,3,14,ph,49
PH27572,HDI,3,1,ph,49
PH27577,HDI,3,12,ph,49
PH27582,HDI,3,3,ph,49
PH27584,HDI,3,1,ph,49
PH27585,HDI,3,1,ph,49
PH27587,HDI,3,14,ph,49
PH27590,HDI,3,14,ph,49
PH27594,HDI,3,12,ph,49
PH27595,TN2,2,12,ph,49
PH27596,HDI,3,14,ph,49
PH27597,HDI,3,1,ph,49
PH27599,HDI,3,14,ph,49
PH27602,HDI,3,3,ph,49
PH27608,HDI,3,14,ph,49
PH27610,HDI,3,1,ph,49
PH27621,HDI,3,1,ph,49
PH27626,HDI,3,12,ph,49
PH27628,HDI,3,3,ph,49
PH27635,HDI,3,3,ph,49
PH27636,HDI,3,12,ph,49
PH27640,HDI,3,12,ph,49
PH27643,HDI,3,14,ph,49
PH27644,HDI,3,14,ph,49
PH27649,HDI,3,3,ph,49
PH27654,HDI,3,14,ph,49
PH27657,HDI,3,12,ph,49
PH27662,HDI,3,14,ph,49
PH27663,HDI,3,3,ph,49
PH27664,HDI,3,12,ph,49
PH27667,HDI,3,14,ph,49
PH27669,HDI,3,14,ph,49
PH27675,HDI,3,14,ph,49
PH27677,HDI,3,3,ph,49
PH27678,TN1,2,14,ph,49
PH27682,HDI,3,12,ph,49
PH27689,HDI,3,1,ph,49
PH27691,HDI,3,3,ph,49
PH27694,HDI,3,12,ph,49
PH27695,HDI,3,1,ph,49
PH27699,HDI,3,14,ph,49
PH27703,HDI,3,3,ph,49
PH27707,HDI,3,12,ph,49
PH27721,HDI,3,12,ph,49
PH27722,HDI,3,3,ph,49
PH27725,HDI,3,12,ph,49
PH27726,HDI,3,12,ph,49
PH27731,HDI,3,14,ph,49
PH27732,HDI,3,14,ph,49
PH27733,HDI,3,1,ph,49
PH27738,HDI,3,14,ph,49
PH27744,HDI,3,12,ph,49
PH27747,HDI,3,12,ph,49
PH27753,HDI,3,12,ph,49
PH27755,HDI,3,1,ph,49
PH27758,HDI,3,12,ph,49
PH27761,TN1,2,3,ph,49
PH27773,HDI,3,3,ph,49
PH27776,HDI,3,14,ph,49
PH27778,HDI,3,12,ph,49
PH27783,HDI,3,1,ph,49
PH27789,HDI,3,3,ph,49
PH27790,HDI,3,14,ph,49
PH27791,HDI,3,3,ph,49
PH27796,HDI,3,12,ph,49
PH27798,HDI,3,1,ph,49
PH27799,HDI,3,14,ph,49
PH27805,HDI,3,3,ph,49
PH27810,HDI,3,1,ph,49
PH27812,HDI,3,3,ph,49
PH27814,HDI,3,3,ph,49
PH27819,HDI,3,14,ph,49
PH27822,HDI,3,12,ph,49
PH27823,HDI,3,3,ph,49
PH27826,HDI,3,14,ph,49
PH27829,HDI,3,12,ph,49
PH27831,TN1,2,12,ph,49
PH27832,HDI,3,3,ph,49
PH27833,HDI,3,12,ph,49
PH27834,HDI,3,14,ph,49
PH27836,HDI,3,3,ph,49
PH27837,HDI,3,3,ph,49
PH27838,HDI,3,3,ph,49
PH27841,HDI,3,3,ph,49
PH27850,HDI,3,3,ph,49
PH27851,HDI,3,12,ph,49
PH27853,HDI,3,3,ph,49
PH27860,HDI,3,1,ph,49
PH27861,HDI,3,3,ph,49
PH27863,HDI,3,12,ph,49
PH27864,HDI,3,14,ph,49
PH27865,HDI,3,12,ph,49
PH27866,HDI,3,14,ph,49
PH27867,HDI,3,3,ph,49
PH27872,HDI,3,3,ph,49
PH27877,HDI,3,14,ph,49
PH27879,HDI,3,12,ph,49
PH27886,HDI,3,3,ph,49
PH27888,HDI,3,1,ph,49
PH27891,HDI,3,14,ph,49
PH27893,HDI,3,12,ph,49
PH27895,HDI,3,3,ph,49
PH27896,HDI,3,12,ph,49
PH27903,HDI,3,14,ph,49
PH27904,HDI,3,12,ph,49
PH27911,HDI,3,12,ph,49
PH27914,HDI,3,12,ph,49
PH27915,HDI,3,12,ph,49
PH27916,HDI,3,12,ph,49
PH27919,HDI,3,12,ph,49
PH27930,HDI,3,12,ph,49
PH27931,HDI,3,1,ph,49
PH27933,HDI,3,12,ph,49
PH27937,HDI,3,12,ph,49
PH27940,HDI,3,1,ph,49
PH27942,HDI,3,1,ph,49
PH27943,HDI,3,3,ph,49
PH27945,HDI,3,12,ph,49
PH27947,HDI,3,3,ph,49
PH27949,TN2,2,3,ph,49
PH27952,HDI,3,3,ph,49
PH27953,TN2,2,12,ph,49
PH27961,HDI,3,14,ph,49
PH27962,HDI,3,12,ph,49
PH27964,HDI,3,3,ph,49
PH27965,HDI,3,14,ph,49
PH27966,HDI,3,14,ph,49
PH27969,HDI,3,3,ph,49
PH27970,HDI,3,14,ph,49
PH27977,HDI,3,12,ph,49
PH27980,HDI,3,3,ph,49
PH27983,HDI,3,12,ph,49
PH27984,HDI,3,1,ph,49
PH27985,HDI,3,3,ph,49
PH27988,HDI,3,1,ph,49
PH27992,HDI,3,3,ph,49
PH27995,HDI,3,12,ph,49
PH28001,HDI,3,12,ph,49
PH28004,HDI,3,3,ph,49
PH28010,HDI,3,3,ph,49
PH28012,HDI,3,12,ph,49
PH28014,HDI,3,14,ph,49
PH28015,HDI,3,14,ph,49
PH28016,HDI,3,12,ph,49
PH28020,HDI,3,3,ph,49
PH28022,HDI,3,12,ph,49
PH28023,HDI,3,1,ph,49
PH28033,TN2,2,12,ph,49
PH28042,HDI,3,12,ph,49
PH28047,HDI,3,3,ph,49
PH28049,HDI,3,12,ph,49
PH28051,HDI,3,1,ph,49
PH28057,HDI,3,3,ph,49
PH28060,HDI,3,12,ph,49
PH28061,HDI,3,3,ph,49
PH28063,HDI,3,3,ph,49
PH28064,HDI,3,3,ph,49
PH28073,HDI,3,3,ph,49
PH28074,HDI,3,3,ph,49
PH28076,HDI,3,1,ph,49
PH28077,HDI,3,14,ph,49
PH28079,HDI,3,3,ph,49
PH28082,HDI,3,3,ph,49
